cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units,company
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2018-12-31,7305000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2018-12-31,7305000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2019-12-31,40773000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2019-12-31,40773000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2019-12-31,40773000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2020-12-31,-25231000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2020-12-31,-25231000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2020-12-31,-25231000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2021-12-31,33971000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2021-12-31,33971000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetCashProvidedByUsedInOperatingActivities,2022-12-31,-6397000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2007-11-30,3209000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2008-11-30,1707000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2008-11-30,1707000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2008-12-31,-1288000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2008-12-31,-1288000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-03-31,-177000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-06-30,149000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-09-30,757000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-12-31,1346000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-12-31,1346000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-12-31,1346000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2009-12-31,617000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-03-31,1776000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-03-31,1776000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-06-30,1960000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-06-30,1960000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-09-30,131000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-09-30,131000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-12-31,4703000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-12-31,4703000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-12-31,4703000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-12-31,836000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2010-12-31,836000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-03-31,968000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-03-31,968000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-06-30,1193000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-06-30,1193000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-09-30,2199000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-09-30,2199000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-12-31,4110000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-12-31,4110000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-12-31,4110000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-12-31,-250000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2011-12-31,-250000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-03-31,-94000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-03-31,-94000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-06-30,591000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-06-30,591000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-09-30,-1023000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-09-30,-1023000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-12-31,68000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-12-31,68000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-12-31,68000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-12-31,594000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2012-12-31,594000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-03-31,962000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-03-31,962000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-06-30,980000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-06-30,980000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-09-30,906000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-09-30,906000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-12-31,2932000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-12-31,2932000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-12-31,2932000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-12-31,84000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2013-12-31,84000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-03-31,1505000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-03-31,1505000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-06-30,1899000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-06-30,1899000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-09-30,1693000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-09-30,1693000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-12-31,3467000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-12-31,3467000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-12-31,3467000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-12-31,-1630000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2014-12-31,-1630000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-03-31,2394000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-03-31,2394000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-06-30,1807000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-06-30,1807000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-09-30,1018000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-09-30,1018000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-12-31,6127000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-12-31,6127000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-12-31,6127000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-12-31,908000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2015-12-31,908000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-03-31,1134000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-03-31,1134000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-06-30,1582000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-06-30,1582000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-09-30,1597000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-09-30,1597000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-12-31,5979000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-12-31,5979000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-12-31,5979000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-12-31,1666000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2016-12-31,1666000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-03-31,1930000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-03-31,1930000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-06-30,1757000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-06-30,1757000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-09-30,1781000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-09-30,1781000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-12-31,6111000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-12-31,6111000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-12-31,6111000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-12-31,643000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2017-12-31,643000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-03-31,2668000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-03-31,2668000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-06-30,2437000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-06-30,2437000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-09-30,2112000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-09-30,2112000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-12-31,8748000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-12-31,8748000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-12-31,8748000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-12-31,1531000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2018-12-31,1531000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-03-31,2429000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-03-31,2429000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-06-30,2201000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-06-30,2201000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-09-30,2173000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-09-30,2173000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-12-31,9042000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-12-31,9042000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-12-31,9042000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-12-31,2239000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2019-12-31,2239000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-03-31,1698000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-06-30,3196000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-09-30,2717000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-12-31,10996000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-12-31,10996000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-12-31,10996000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2020-12-31,3385000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2021-12-31,15034000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2021-12-31,15034000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,NetIncomeLoss,2022-12-31,11029000000,0000895421-23-000284,2022,FY,10-K,2023-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2008-12-31,36154000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2009-12-31,35056000000,0001193125-10-042763,2009,FY,10-K,2010-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2009-12-31,35056000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2010-12-31,38603000000,0001193125-11-050049,2010,FY,10-K,2011-02-28,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2010-12-31,38603000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2011-12-31,40341000000,0001193125-12-081807,2011,FY,10-K,2012-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2011-12-31,40341000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2012-12-31,39912000000,0001193125-13-077191,2012,FY,10-K,2013-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2012-12-31,39912000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2013-12-31,42172000000,0001193125-14-067354,2013,FY,10-K,2014-02-25,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2013-12-31,42172000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2014-12-31,44625000000,0001193125-15-071980,2014,FY,10-K,2015-03-02,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2014-12-31,44625000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2015-12-31,49204000000,0001193125-16-473553,2015,FY,10-K,2016-02-23,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2015-12-31,49204000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2016-12-31,53679000000,0001193125-17-059212,2016,FY,10-K,2017-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2016-12-31,53679000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2017-12-31,57577000000,0001193125-18-060831,2017,FY,10-K,2018-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2017-12-31,57577000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2018-12-31,64175000000,0001193125-19-051943,2018,FY,10-K,2019-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2018-12-31,64175000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2019-12-31,70589000000,0000895421-20-000265,2019,FY,10-K,2020-02-27,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2019-12-31,70589000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2020-12-31,78694000000,0000895421-21-000286,2020,FY,10-K,2021-02-26,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2020-12-31,78694000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
895421,MORGAN STANLEY,RetainedEarningsAccumulatedDeficit,2021-12-31,89432000000,0000895421-22-000400,2021,FY,10-K,2022-02-24,USD,MORGAN STANLEY
